,timestamp,source,LHA_count_1,LHA_count_2,LHB_count_1,LHB_count_2
2655,2023-07-27T15:41:06.286250Z,B,47457,72383,49925,84383
2656,2023-07-27T15:41:06.364310Z,G,33600,67509,37289,70551
2657,2023-07-27T15:41:06.393281Z,B,47460,72383,49927,84385
2658,2023-07-27T15:41:06.475841Z,R,42154,76211,42651,79525
2659,2023-07-27T15:41:06.493901Z,G,33600,67508,37295,70550
2660,2023-07-27T15:41:06.509839Z,B,47456,72380,49927,84383
2661,2023-07-27T15:41:06.589124Z,B,47455,72380,49925,84383
2662,2023-07-27T15:41:06.687295Z,G,33602,67506,37293,70550
2663,2023-07-27T15:41:06.708243Z,B,47458,72386,49925,84388
2664,2023-07-27T15:41:06.780091Z,G,33619,67522,37322,70582
2665,2023-07-27T15:41:07.011000Z,B,47457,72384,49925,84383
2666,2023-07-27T15:41:07.061029Z,R,42154,76219,42658,79532
2667,2023-07-27T15:41:07.069335Z,G,33639,67523,37328,70590
2668,2023-07-27T15:41:07.087030Z,B,47460,72386,49926,84383
2669,2023-07-27T15:41:07.166265Z,R,42154,76218,42653,79531
2670,2023-07-27T15:41:07.182295Z,G,33632,67528,37329,70594
2671,2023-07-27T15:41:07.290109Z,R,42159,76221,42659,79533
2672,2023-07-27T15:41:07.308135Z,G,33660,67540,37354,70643
2673,2023-07-27T15:41:07.360286Z,G,33666,67561,37411,70741
2674,2023-07-27T15:41:07.374635Z,R,42162,76219,42658,79538
2675,2023-07-27T15:41:07.394285Z,B,47456,72386,49932,84382
2676,2023-07-27T15:41:07.472443Z,R,42155,76223,42658,79533
2677,2023-07-27T15:41:07.487300Z,G,33684,67552,37568,70866
2678,2023-07-27T15:41:07.500295Z,B,47460,72386,49926,84384
2679,2023-07-27T15:41:07.677245Z,R,42154,76219,42655,79538
2680,2023-07-27T15:41:07.691279Z,B,47460,72390,49927,84383
2681,2023-07-27T15:41:07.767278Z,R,42157,76218,42654,79538
2682,2023-07-27T15:41:07.782280Z,B,47456,72390,49927,84383
2683,2023-07-27T15:41:07.870276Z,R,42156,76216,42659,79538
2684,2023-07-27T15:41:07.956273Z,R,42155,76214,42653,79528
2685,2023-07-27T15:41:07.990252Z,B,47460,72390,49927,84382
2686,2023-07-27T15:41:08.063777Z,R,42155,76210,42658,79526
2687,2023-07-27T15:41:08.087776Z,B,47457,72386,49928,84382
2688,2023-07-27T15:41:08.256556Z,R,42157,76195,42637,79521
2689,2023-07-27T15:41:08.289689Z,B,47460,72383,49927,84388
2690,2023-07-27T15:41:08.384516Z,B,47456,72383,49925,84382
2691,2023-07-27T15:41:08.456592Z,R,42176,76180,42643,79528
2692,2023-07-27T15:41:08.466568Z,G,34034,67385,38389,71372
2693,2023-07-27T15:41:08.558653Z,R,42177,76177,42644,79524
2694,2023-07-27T15:41:08.570655Z,G,34042,67383,38396,71373
2695,2023-07-27T15:41:08.580652Z,B,47457,72383,49927,84382
2696,2023-07-27T15:41:08.656530Z,G,34037,67382,38391,71374
2697,2023-07-27T15:41:08.672529Z,R,42182,76175,42645,79538
2698,2023-07-27T15:41:08.683530Z,B,47458,72390,49928,84382
2699,2023-07-27T15:41:08.760568Z,R,42183,76182,42649,79531
2700,2023-07-27T15:41:08.866640Z,G,34040,67383,38402,71375
2701,2023-07-27T15:41:08.890639Z,B,47460,72383,49928,84382
2702,2023-07-27T15:41:08.959608Z,R,42218,76155,42652,79559
2703,2023-07-27T15:41:08.970609Z,G,34040,67386,38398,71376
2704,2023-07-27T15:41:08.986608Z,B,47458,72390,49927,84388
2705,2023-07-27T15:41:09.057592Z,R,42216,76145,42640,79550
2706,2023-07-27T15:41:09.256601Z,G,34038,67385,38394,71375
2707,2023-07-27T15:41:09.266601Z,R,42176,76143,42619,79517
2708,2023-07-27T15:41:09.285601Z,B,47457,72390,49925,84382
2709,2023-07-27T15:41:09.459537Z,G,34039,71376,67383,71378
2710,2023-07-27T15:41:09.468534Z,R,42189,76139,42627,79522
2711,2023-07-27T15:41:09.486537Z,B,47456,72390,49926,84383
2712,2023-07-27T15:41:09.566578Z,R,42185,76149,42622,79524
2713,2023-07-27T15:41:09.577578Z,G,34038,67386,38402,71378
2714,2023-07-27T15:41:09.588329Z,B,47460,72383,49928,84382
2715,2023-07-27T15:41:09.656426Z,R,42185,76139,42623,79520
2716,2023-07-27T15:41:09.685430Z,B,47460,72383,49926,84383
2717,2023-07-27T15:41:09.759426Z,R,42184,76132,42615,79517
2718,2023-07-27T15:41:09.779424Z,B,47457,72385,49927,84383
2719,2023-07-27T15:41:09.872644Z,R,42187,76136,42627,79516
2720,2023-07-27T15:41:09.882645Z,B,47458,72390,49926,84383
2721,2023-07-27T15:41:09.964538Z,R,42196,76130,42619,79513
2722,2023-07-27T15:41:09.990632Z,B,47460,72383,49927,84388
2723,2023-07-27T15:41:10.062540Z,R,42191,76132,42621,79516
2724,2023-07-27T15:41:10.073538Z,G,34040,67390,38398,71373
2725,2023-07-27T15:41:10.085545Z,B,47457,72386,49927,84383
2726,2023-07-27T15:41:10.157578Z,R,42187,76131,42620,79516
2727,2023-07-27T15:41:10.186577Z,B,47460,72383,49927,84383
2728,2023-07-27T15:41:10.266513Z,R,42186,76136,42627,79516
2729,2023-07-27T15:41:10.290511Z,B,47460,72383,49927,84388
2730,2023-07-27T15:41:10.370591Z,R,42190,76136,42620,79522
2731,2023-07-27T15:41:10.393388Z,B,47460,72383,49927,84388
2732,2023-07-27T15:41:10.461375Z,R,42185,76134,42626,79514
2733,2023-07-27T15:41:10.560521Z,R,42185,76138,42627,79518
2734,2023-07-27T15:41:10.692600Z,B,47460,72386,49928,84382
2735,2023-07-27T15:41:10.758588Z,R,42183,76145,42622,79517
2736,2023-07-27T15:41:10.785597Z,B,47457,72387,49930,84386
2737,2023-07-27T15:41:10.857587Z,R,42184,76157,42631,79527
2738,2023-07-27T15:41:10.881587Z,B,47457,72383,49925,84380
2739,2023-07-27T15:41:10.958617Z,R,42190,76176,42646,79537
2740,2023-07-27T15:41:10.985592Z,B,47457,72386,49928,84382
2741,2023-07-27T15:41:11.083612Z,B,47457,72385,49927,84383
2742,2023-07-27T15:41:11.157606Z,R,42224,76234,42713,79590
2743,2023-07-27T15:41:11.167574Z,G,34177,67820,38021,71392
2744,2023-07-27T15:41:11.186616Z,B,47457,72380,49926,84382
2745,2023-07-27T15:41:11.256575Z,R,42249,76270,42757,79628
2746,2023-07-27T15:41:11.267612Z,G,34166,67825,37996,71376
2747,2023-07-27T15:41:11.286576Z,B,47460,72383,49928,84383
2748,2023-07-27T15:41:11.359528Z,R,42279,76308,42803,79665
2749,2023-07-27T15:41:11.385528Z,B,47460,72383,49926,84383
2750,2023-07-27T15:41:11.458590Z,R,42320,76349,42864,79720
2751,2023-07-27T15:41:11.555589Z,R,42385,76400,42942,79788
2752,2023-07-27T15:41:11.582608Z,B,47459,72387,49926,84383
2753,2023-07-27T15:41:11.655543Z,R,42452,76451,43023,79849
2754,2023-07-27T15:41:11.680955Z,B,47457,72386,49925,84383
2755,2023-07-27T15:41:11.759854Z,G,34141,67759,38033,71359
2756,2023-07-27T15:41:11.769888Z,R,42495,76502,43085,79905
2757,2023-07-27T15:41:11.886179Z,B,47457,72390,49928,84380
2758,2023-07-27T15:41:11.971147Z,G,34136,67764,38013,71346
2759,2023-07-27T15:41:11.988241Z,R,42557,76557,43174,79991
2760,2023-07-27T15:41:12.057853Z,G,34144,67766,38023,71357
2761,2023-07-27T15:41:12.083932Z,B,47457,72390,49927,84386
2762,2023-07-27T15:41:12.163230Z,R,42680,76628,43316,80115
2763,2023-07-27T15:41:12.272864Z,G,34169,67833,37996,71390
2764,2023-07-27T15:41:12.288843Z,R,42717,76662,43367,80155
2765,2023-07-27T15:41:12.302842Z,B,47457,72384,49930,84387
2766,2023-07-27T15:41:12.365718Z,G,34178,67870,37952,71385
2767,2023-07-27T15:41:12.379251Z,R,42740,76681,43400,80187
2768,2023-07-27T15:41:12.391251Z,B,47456,72383,49926,84383
2769,2023-07-27T15:41:12.459217Z,R,42768,76705,43444,80214
2770,2023-07-27T15:41:12.473248Z,G,34215,67950,37893,71390
2771,2023-07-27T15:41:12.579929Z,R,42798,76720,43472,80238
2772,2023-07-27T15:41:12.594737Z,G,34268,68055,37836,71425
2773,2023-07-27T15:41:12.602741Z,B,47460,72383,49928,84382
2774,2023-07-27T15:41:12.664102Z,G,34294,68146,37771,71437
2775,2023-07-27T15:41:12.676104Z,R,42798,76721,43472,80242
2776,2023-07-27T15:41:12.687136Z,B,47458,72390,49927,84383
2777,2023-07-27T15:41:12.761791Z,R,42820,76727,43490,80259
2778,2023-07-27T15:41:12.785797Z,B,47457,72376,49930,84384
2779,2023-07-27T15:41:13.021911Z,B,47460,72383,49926,84382
2781,2023-07-27T15:41:13.075006Z,G,34387,68413,37560,71467
2782,2023-07-27T15:41:13.083914Z,B,47457,72386,49928,84387
2784,2023-07-27T15:41:13.178257Z,G,34422,68493,37509,71470
2785,2023-07-27T15:41:13.191588Z,B,47460,72388,49925,84380
2786,2023-07-27T15:41:13.261292Z,G,34454,68590,37441,71475
2788,2023-07-27T15:41:13.285367Z,B,47457,72383,49926,84384
2790,2023-07-27T15:41:13.397241Z,B,47460,72383,49928,84381
2793,2023-07-27T15:41:13.600282Z,G,34520,68773,37308,71501
2794,2023-07-27T15:41:13.611286Z,B,47418,72368,49902,84365
2795,2023-07-27T15:41:13.662284Z,G,34542,68835,37254,71508
2797,2023-07-27T15:41:13.688278Z,B,47523,72476,49930,84430
2798,2023-07-27T15:41:13.759113Z,G,34555,68867,37228,71510
2800,2023-07-27T15:41:13.788137Z,B,47648,72654,49921,84478
2802,2023-07-27T15:41:13.887260Z,G,34566,68913,37190,71504
2803,2023-07-27T15:41:13.900254Z,B,47529,72563,49897,84432
2805,2023-07-27T15:41:13.980015Z,B,47265,72341,49827,84325
2806,2023-07-27T15:41:14.055133Z,G,34585,69007,37089,71492
2808,2023-07-27T15:41:14.084132Z,B,46996,72074,49795,84177
2809,2023-07-27T15:41:14.270989Z,G,34586,69082,36977,71458
2811,2023-07-27T15:41:14.293992Z,B,45668,70949,49536,83537
2813,2023-07-27T15:41:14.380619Z,B,44641,70422,49219,83009
2814,2023-07-27T15:41:14.458129Z,G,34606,69187,36857,71437
2815,2023-07-27T15:41:14.491303Z,B,43693,69740,48933,82457
2816,2023-07-27T15:41:14.570249Z,G,34610,69201,36852,71437
2818,2023-07-27T15:41:14.598242Z,B,42981,69024,48720,81926
2820,2023-07-27T15:41:14.665086Z,G,34605,69215,36827,71424
2821,2023-07-27T15:41:14.686270Z,B,42429,68546,48562,81491
2823,2023-07-27T15:41:14.795252Z,B,41973,68201,48417,81150
2825,2023-07-27T15:41:14.868171Z,G,34620,69300,36723,71411
2826,2023-07-27T15:41:14.882176Z,B,41655,67968,48344,80952
2827,2023-07-27T15:41:15.000974Z,B,41490,67843,48291,80824
2829,2023-07-27T15:41:15.074299Z,G,34640,69416,36597,71381
2831,2023-07-27T15:41:15.174023Z,G,34657,69510,36511,71370
2832,2023-07-27T15:41:15.186138Z,B,41303,67701,48241,80697
2833,2023-07-27T15:41:15.271809Z,G,34676,69577,36421,71357
2835,2023-07-27T15:41:15.304771Z,B,41175,67620,48196,80604
2836,2023-07-27T15:41:15.351876Z,G,34681,69646,36350,71342
2838,2023-07-27T15:41:15.386980Z,B,41084,67544,48177,80540
2840,2023-07-27T15:41:15.480347Z,B,41057,67551,48143,80517
2841,2023-07-27T15:41:15.565240Z,G,34720,69723,36324,71375
2843,2023-07-27T15:41:15.598395Z,B,41112,67759,48044,80515
2844,2023-07-27T15:41:15.666260Z,G,34758,69746,36345,71420
2846,2023-07-27T15:41:15.696242Z,B,41257,68243,47728,80497
2848,2023-07-27T15:41:15.781243Z,B,41481,68812,47511,80545
2849,2023-07-27T15:41:15.865833Z,G,34886,69861,36466,71597
2850,2023-07-27T15:41:15.884163Z,B,41707,69284,47310,80613
2851,2023-07-27T15:41:15.964252Z,G,34942,69911,36511,71664
2853,2023-07-27T15:41:15.998881Z,B,41487,68856,47413,80522
2855,2023-07-27T15:41:16.076711Z,B,41498,68630,47652,80600
2856,2023-07-27T15:41:16.163136Z,G,35022,69970,36589,71761
2857,2023-07-27T15:41:16.182507Z,B,41506,68629,47653,80608
2859,2023-07-27T15:41:16.304910Z,B,41506,68629,47657,80609
2861,2023-07-27T15:41:16.385994Z,B,41503,68633,47658,80608
2862,2023-07-27T15:41:16.580108Z,G,35141,70054,36717,71909
2863,2023-07-27T15:41:16.594627Z,B,41516,68647,47651,80613
2865,2023-07-27T15:41:16.688575Z,B,41509,68643,47652,80613
2866,2023-07-27T15:41:16.812260Z,B,41542,68633,47709,80641
2868,2023-07-27T15:41:16.993237Z,B,41523,68717,47624,80643
2869,2023-07-27T15:41:17.077880Z,B,41568,68812,47571,80629
2870,2023-07-27T15:41:17.170193Z,G,35464,70306,37004,72311
2871,2023-07-27T15:41:17.187178Z,R,45413,76452,45446,82178
2872,2023-07-27T15:41:17.201179Z,B,41629,68962,47514,80642
2873,2023-07-27T15:41:17.261242Z,R,45372,76353,45474,82157
2874,2023-07-27T15:41:17.286166Z,B,41706,69192,47373,80647
2875,2023-07-27T15:41:17.361238Z,R,45321,76248,45503,82140
2876,2023-07-27T15:41:17.378238Z,G,35508,70343,37050,72374
2877,2023-07-27T15:41:17.394383Z,B,41809,69452,47279,80670
2878,2023-07-27T15:41:17.461744Z,G,35541,70364,37074,72407
2879,2023-07-27T15:41:17.473829Z,R,45261,76118,45531,82112
2880,2023-07-27T15:41:17.483742Z,B,41917,69746,47137,80682
2881,2023-07-27T15:41:17.571460Z,G,35563,70383,37098,72437
2882,2023-07-27T15:41:17.587796Z,R,45184,75986,45559,82082
2883,2023-07-27T15:41:17.599875Z,B,42022,69985,47038,80713
2884,2023-07-27T15:41:17.659086Z,R,45103,75856,45573,82048
2885,2023-07-27T15:41:17.672081Z,G,35599,70412,37130,72484
2886,2023-07-27T15:41:17.684112Z,B,42133,70181,46985,80758
2887,2023-07-27T15:41:17.769258Z,G,35642,70442,37173,72532
2888,2023-07-27T15:41:17.786214Z,R,45051,75746,45591,82011
2889,2023-07-27T15:41:17.802246Z,B,42236,70344,46957,80808
2890,2023-07-27T15:41:17.874251Z,G,35680,70470,37208,72584
2891,2023-07-27T15:41:17.889234Z,R,44986,75629,45608,81986
2892,2023-07-27T15:41:17.901239Z,B,42340,70511,46889,80843
2893,2023-07-27T15:41:17.963202Z,R,44921,75524,45625,81956
2894,2023-07-27T15:41:17.984202Z,B,42400,70688,46833,80866
2895,2023-07-27T15:41:18.084885Z,B,42482,70892,46755,80895
2896,2023-07-27T15:41:18.165246Z,R,44720,75240,45621,81837
2897,2023-07-27T15:41:18.182236Z,G,35834,70595,37347,72767
2898,2023-07-27T15:41:18.277692Z,R,44589,75089,45596,81748
2899,2023-07-27T15:41:18.292151Z,B,42700,71348,46599,80959
2900,2023-07-27T15:41:18.363009Z,G,35923,70656,37427,72870
2901,2023-07-27T15:41:18.375012Z,R,44452,74943,45558,81669
2902,2023-07-27T15:41:18.500491Z,B,42897,71773,46448,81029
2903,2023-07-27T15:41:18.571154Z,G,36019,70740,37523,72990
2904,2023-07-27T15:41:18.587964Z,R,44179,74686,45475,81488
2905,2023-07-27T15:41:18.601963Z,B,42926,71848,46426,81041
2906,2023-07-27T15:41:18.670288Z,R,44046,74544,45422,81394
2907,2023-07-27T15:41:18.694701Z,B,42995,71999,46358,81059
2908,2023-07-27T15:41:18.769184Z,R,43906,74413,45388,81301
2909,2023-07-27T15:41:18.785748Z,B,43041,72084,46340,81078
2910,2023-07-27T15:41:18.874922Z,G,36172,70854,37638,73159
2911,2023-07-27T15:41:18.895922Z,R,43762,74281,45333,81195
2912,2023-07-27T15:41:18.963187Z,R,43610,74164,45271,81112
2913,2023-07-27T15:41:18.991299Z,B,43199,72234,46390,81185
2914,2023-07-27T15:41:19.060500Z,R,43517,74054,45237,81028
2915,2023-07-27T15:41:19.082187Z,B,43380,72263,46533,81306
2916,2023-07-27T15:41:19.164178Z,R,43405,73953,45195,80951
2917,2023-07-27T15:41:19.279438Z,R,43304,73856,45161,80882
2918,2023-07-27T15:41:19.299632Z,B,43704,72237,46895,81638
2919,2023-07-27T15:41:19.361471Z,R,43213,73763,45132,80822
2920,2023-07-27T15:41:19.386207Z,B,43885,72202,47094,81797
2921,2023-07-27T15:41:19.483216Z,R,43129,73686,45108,80765
2922,2023-07-27T15:41:19.502218Z,B,44122,72170,47345,81971
2923,2023-07-27T15:41:19.562204Z,G,36688,71273,38068,73766
2924,2023-07-27T15:41:19.587279Z,B,44360,72168,47571,82174
2925,2023-07-27T15:41:19.661427Z,R,42923,73500,45030,80613
2926,2023-07-27T15:41:19.677461Z,G,36766,71330,38138,73852
2927,2023-07-27T15:41:19.693453Z,B,44623,72203,47789,82371
2928,2023-07-27T15:41:19.769727Z,R,42802,73399,44978,80523
2929,2023-07-27T15:41:19.788116Z,G,36814,71365,38182,73909
2930,2023-07-27T15:41:19.803002Z,B,44930,72228,47992,82603
2931,2023-07-27T15:41:19.859248Z,G,36870,71416,38224,73976
2932,2023-07-27T15:41:19.871624Z,R,42677,73303,44914,80428
2933,2023-07-27T15:41:19.883044Z,B,45280,72259,48269,82869
2934,2023-07-27T15:41:19.968062Z,G,36935,71474,38272,74048
2935,2023-07-27T15:41:19.985116Z,R,42570,73217,44863,80345
2936,2023-07-27T15:41:19.998473Z,B,45556,72257,48564,83123
2937,2023-07-27T15:41:20.051423Z,G,37002,71526,38325,74117
2938,2023-07-27T15:41:20.058423Z,R,42449,73137,44797,80271
2939,2023-07-27T15:41:20.087552Z,B,45905,72204,48877,83352
2940,2023-07-27T15:41:20.160252Z,R,42339,73074,44743,80181
2941,2023-07-27T15:41:20.173392Z,G,37058,71574,38369,74174
2942,2023-07-27T15:41:20.182285Z,B,46179,72147,49127,83548
2943,2023-07-27T15:41:20.269687Z,R,42242,73001,44666,80086
2944,2023-07-27T15:41:20.284552Z,B,46417,72090,49304,83728
2945,2023-07-27T15:41:20.375564Z,R,42113,72929,44570,79971
2946,2023-07-27T15:41:20.388598Z,B,46611,72035,49490,83869
2947,2023-07-27T15:41:20.465534Z,R,41948,72846,44455,79851
2948,2023-07-27T15:41:20.492422Z,B,46780,71954,49693,83997
2949,2023-07-27T15:41:20.559851Z,G,37323,71777,38552,74447
2950,2023-07-27T15:41:20.574820Z,R,41837,72771,44385,79737
2951,2023-07-27T15:41:20.589928Z,B,46977,71895,49868,84137
2952,2023-07-27T15:41:20.679248Z,R,41677,72687,44292,79624
2953,2023-07-27T15:41:20.700230Z,B,47117,71859,49964,84237
2954,2023-07-27T15:41:20.713226Z,G,37407,71863,38637,74566
2955,2023-07-27T15:41:20.786918Z,B,47188,71808,50050,84293
2956,2023-07-27T15:41:20.906252Z,B,47192,71774,50082,84307
2957,2023-07-27T15:41:21.010718Z,B,47136,71722,50080,84283
2958,2023-07-27T15:41:21.065289Z,R,41240,72489,43900,79211
2959,2023-07-27T15:41:21.072298Z,G,37704,72114,38842,74873
2960,2023-07-27T15:41:21.172461Z,G,37812,72211,38921,74971
2961,2023-07-27T15:41:21.188733Z,R,41158,72448,43810,79128
2962,2023-07-27T15:41:21.199734Z,B,46584,71302,49905,83957
2963,2023-07-27T15:41:21.263222Z,G,37894,72268,38967,75061
2964,2023-07-27T15:41:21.277235Z,R,41071,72424,43726,79035
2965,2023-07-27T15:41:21.290393Z,B,46137,71051,49813,83761
2966,2023-07-27T15:41:21.463444Z,R,40927,72396,43583,78888
2967,2023-07-27T15:41:21.477200Z,G,37924,72298,39006,75109
2968,2023-07-27T15:41:21.573767Z,R,40868,72389,43503,78818
2969,2023-07-27T15:41:21.673250Z,G,37913,72287,39005,75105
2970,2023-07-27T15:41:21.701374Z,R,40817,72389,43423,78749
2971,2023-07-27T15:41:21.764224Z,R,40752,72395,43343,78683
2972,2023-07-27T15:41:21.874534Z,G,37926,72277,39032,75122
2973,2023-07-27T15:41:21.891226Z,R,40701,72395,43267,78631
2974,2023-07-27T15:41:22.006291Z,B,46032,70780,49844,83692
2975,2023-07-27T15:41:22.054259Z,R,40620,72410,43125,78523
2976,2023-07-27T15:41:22.064292Z,G,37946,72272,39079,75143
2977,2023-07-27T15:41:22.211535Z,B,45989,70740,49837,83667
2978,2023-07-27T15:41:22.256499Z,R,40531,72431,42992,78415
2979,2023-07-27T15:41:22.266494Z,G,37969,72233,39155,75186
2980,2023-07-27T15:41:22.277941Z,B,45994,70743,49847,83690
2981,2023-07-27T15:41:22.352282Z,G,37975,72227,39176,75201
2982,2023-07-27T15:41:22.360312Z,R,40511,72446,42944,78385
2983,2023-07-27T15:41:22.382316Z,B,45973,70774,49853,83759
2984,2023-07-27T15:41:22.460209Z,R,40485,72476,42886,78349
2985,2023-07-27T15:41:22.479178Z,B,45776,70698,49802,83751
2986,2023-07-27T15:41:22.560308Z,R,40467,72520,42801,78311
2987,2023-07-27T15:41:22.593314Z,B,45579,70474,49757,83574
2988,2023-07-27T15:41:22.660891Z,R,40442,72568,42719,78266
2989,2023-07-27T15:41:22.690838Z,B,45458,70257,49777,83430
2990,2023-07-27T15:41:22.757847Z,R,40427,72617,42636,78226
2991,2023-07-27T15:41:22.782842Z,B,45368,70133,49760,83352
2992,2023-07-27T15:41:22.856839Z,R,40401,72665,42568,78181
2993,2023-07-27T15:41:22.866851Z,G,38036,72080,39461,75349
2994,2023-07-27T15:41:22.887838Z,B,45318,70075,49770,83336
2995,2023-07-27T15:41:22.958838Z,G,38042,72061,39498,75360
2996,2023-07-27T15:41:22.966839Z,R,40387,72705,42490,78142
2997,2023-07-27T15:41:22.979842Z,B,45277,70028,49760,83304
2998,2023-07-27T15:41:23.055839Z,R,40378,72762,42414,78111
2999,2023-07-27T15:41:23.081837Z,B,45169,69973,49711,83252
3000,2023-07-27T15:41:23.169871Z,R,40376,72807,42378,78094
3001,2023-07-27T15:41:23.182987Z,B,44987,69884,49636,83139
3002,2023-07-27T15:41:23.265795Z,R,40378,72851,42321,78079
3003,2023-07-27T15:41:23.283783Z,B,44796,69728,49608,83033
3004,2023-07-27T15:41:23.365330Z,G,38090,71881,39808,75511
3005,2023-07-27T15:41:23.381201Z,R,40378,72894,42276,78068
3006,2023-07-27T15:41:23.393209Z,B,44607,69573,49565,82925
3007,2023-07-27T15:41:23.469599Z,R,40382,72977,42197,78047
3008,2023-07-27T15:41:23.486547Z,G,38092,71819,39872,75537
3009,2023-07-27T15:41:23.498576Z,B,44422,69409,49527,82825
3010,2023-07-27T15:41:23.557605Z,G,38094,71766,39951,75558
3011,2023-07-27T15:41:23.568604Z,R,40390,73048,42146,78028
3012,2023-07-27T15:41:23.579772Z,B,44217,69223,49491,82713
3013,2023-07-27T15:41:23.662202Z,R,40395,73119,42074,78005
3014,2023-07-27T15:41:23.677186Z,G,38096,71722,40002,75578
3015,2023-07-27T15:41:23.690183Z,B,43963,69014,49434,82560
3016,2023-07-27T15:41:23.764734Z,R,40407,73172,42022,77996
3017,2023-07-27T15:41:23.794070Z,B,43687,68812,49376,82375
3018,2023-07-27T15:41:23.869281Z,G,38104,71611,40150,75639
3019,2023-07-27T15:41:23.889234Z,B,43406,68576,49322,82208
3020,2023-07-27T15:41:24.000002Z,B,43214,68438,49264,82119
3021,2023-07-27T15:41:24.053974Z,R,40467,73379,41891,77997
3022,2023-07-27T15:41:24.062974Z,G,38102,71538,40248,75669
3023,2023-07-27T15:41:24.079973Z,B,42938,68342,49151,81927
3024,2023-07-27T15:41:24.159156Z,R,40485,73452,41854,77998
3025,2023-07-27T15:41:24.170187Z,G,38104,71501,40295,75693
3026,2023-07-27T15:41:24.180181Z,B,42776,68229,49068,81816
3027,2023-07-27T15:41:24.262548Z,R,40513,73526,41808,77997
3028,2023-07-27T15:41:24.288457Z,B,42580,68112,48999,81691
3029,2023-07-27T15:41:24.404920Z,B,42401,67967,48966,81575
3030,2023-07-27T15:41:24.462192Z,R,40565,73681,41714,78004
3031,2023-07-27T15:41:24.473208Z,G,38037,71221,40524,75710
3032,2023-07-27T15:41:24.490875Z,B,42279,67849,48960,81497
3033,2023-07-27T15:41:24.560159Z,G,38016,71127,40592,75725
3034,2023-07-27T15:41:24.572159Z,R,40595,73753,41692,78023
3035,2023-07-27T15:41:24.591129Z,B,42269,67848,48965,81493
3036,2023-07-27T15:41:24.704008Z,B,42270,67852,48955,81494
3037,2023-07-27T15:41:24.776219Z,G,38021,71037,40720,75773
3038,2023-07-27T15:41:24.791330Z,R,40699,73926,41636,78071
3039,2023-07-27T15:41:24.800298Z,B,42273,67855,48953,81494
3040,2023-07-27T15:41:24.869273Z,R,40734,74020,41619,78091
3041,2023-07-27T15:41:24.885261Z,B,42270,67860,48951,81496
3042,2023-07-27T15:41:24.972209Z,G,38032,70947,40850,75829
3043,2023-07-27T15:41:24.987241Z,R,40769,74068,41600,78115
3044,2023-07-27T15:41:25.053082Z,G,38038,70898,40920,75850
3045,2023-07-27T15:41:25.061082Z,R,40802,74126,41590,78127
3046,2023-07-27T15:41:25.075079Z,B,42261,67851,48952,81493
3047,2023-07-27T15:41:25.164027Z,R,40835,74191,41576,78144
3049,2023-07-27T15:41:25.259151Z,G,38037,70788,41050,75895
3050,2023-07-27T15:41:25.274267Z,R,40868,74263,41558,78166
3051,2023-07-27T15:41:25.286177Z,B,42289,67881,48951,81503
3052,2023-07-27T15:41:25.370031Z,R,40913,74340,41541,78191
3053,2023-07-27T15:41:25.386617Z,G,38038,70749,41080,75916
3054,2023-07-27T15:41:25.399613Z,B,42297,67881,48950,81502
3055,2023-07-27T15:41:25.452584Z,G,38030,70662,41176,75934
3056,2023-07-27T15:41:25.459908Z,R,40953,74408,41538,78216
3057,2023-07-27T15:41:25.485886Z,B,42306,67861,48978,81531
3058,2023-07-27T15:41:25.568814Z,R,40990,74464,41524,78244
3059,2023-07-27T15:41:25.583888Z,B,42310,67871,48984,81534
3060,2023-07-27T15:41:25.672212Z,R,41035,74538,41517,78267
3061,2023-07-27T15:41:25.691195Z,B,42226,67892,48915,81513
3062,2023-07-27T15:41:25.766188Z,R,41084,74617,41504,78295
3064,2023-07-27T15:41:25.867151Z,R,41137,74700,41502,78331
3065,2023-07-27T15:41:25.887318Z,G,38070,70415,41540,76090
3066,2023-07-27T15:41:25.904189Z,B,42047,67790,48826,81322
3067,2023-07-27T15:41:25.958255Z,G,38068,70374,41601,76112
3068,2023-07-27T15:41:25.974289Z,R,41201,74783,41503,78374
3069,2023-07-27T15:41:25.990295Z,B,41962,67709,48807,81272
3070,2023-07-27T15:41:26.058006Z,G,38067,70318,41653,76137
3072,2023-07-27T15:41:26.077017Z,B,41834,67627,48764,81183
3073,2023-07-27T15:41:26.174198Z,G,38043,70214,41732,76145
3074,2023-07-27T15:41:26.186195Z,B,41741,67557,48747,81122
3076,2023-07-27T15:41:26.265201Z,G,38037,70145,41809,76165
3077,2023-07-27T15:41:26.283333Z,B,41728,67548,48744,81116
3079,2023-07-27T15:41:26.387379Z,G,38037,70142,41827,76174
3080,2023-07-27T15:41:26.396424Z,B,41736,67558,48745,81116
3082,2023-07-27T15:41:26.473185Z,G,38024,70113,41836,76166
3083,2023-07-27T15:41:26.486863Z,B,41735,67571,48736,81117
3084,2023-07-27T15:41:26.594601Z,B,41772,67648,48701,81126
3087,2023-07-27T15:41:26.799117Z,B,41908,67860,48670,81191
3089,2023-07-27T15:41:26.881116Z,B,41909,67911,48627,81191
3090,2023-07-27T15:41:27.014454Z,B,41919,67951,48613,81211
3092,2023-07-27T15:41:27.085836Z,B,41912,67983,48611,81232
3094,2023-07-27T15:41:27.185667Z,G,37659,69691,41763,75861
