,timestamp,LHA_count_1,LHA_count_2,LHB_count_1,LHB_count_2,real_x_mm,real_y_mm,real_z_mm
1099,2023-05-04 15:41:23.081187,33721,77009,39428,82929,80,0,40
1100,2023-05-04 15:42:09.980108,33138,76465,38868,82355,120,0,40
1101,2023-05-04 15:42:10.091637,33142,76468,38869,82356,120,0,40
1102,2023-05-04 15:42:10.296902,33138,76468,38865,82359,120,0,40
1103,2023-05-04 15:42:10.578389,33136,76468,38868,82354,120,0,40
1104,2023-05-04 15:42:10.685801,33138,76467,38867,82355,120,0,40
1105,2023-05-04 15:42:10.784630,33138,76465,38867,82359,120,0,40
1106,2023-05-04 15:42:10.870795,33135,76467,38868,82356,120,0,40
1107,2023-05-04 15:42:10.998971,33138,76462,38868,82359,120,0,40
1108,2023-05-04 15:42:11.071658,33138,76465,38868,82357,120,0,40
1109,2023-05-04 15:42:11.175016,33138,76467,38867,82353,120,0,40
1110,2023-05-04 15:42:11.291897,33138,76465,38869,82356,120,0,40
1111,2023-05-04 15:42:11.362835,33136,76462,38868,82356,120,0,40
1112,2023-05-04 15:42:11.486324,33138,76468,38867,82359,120,0,40
1113,2023-05-04 15:42:11.582094,33135,76466,38872,82354,120,0,40
1114,2023-05-04 15:42:11.686544,33138,76465,38867,82354,120,0,40
1115,2023-05-04 15:42:11.793450,33142,76464,38867,82354,120,0,40
1116,2023-05-04 15:42:11.909052,33138,76468,38872,82359,120,0,40
1117,2023-05-04 15:42:11.981407,33135,76465,38866,82359,120,0,40
1118,2023-05-04 15:42:12.067787,33138,76468,38867,82354,120,0,40
1119,2023-05-04 15:42:12.185545,33135,76465,38869,82354,120,0,40
1120,2023-05-04 15:42:12.377257,33135,76464,38867,82352,120,0,40
1121,2023-05-04 15:42:12.495585,33138,76468,38869,82355,120,0,40
1122,2023-05-04 15:42:12.595388,33138,76469,38864,82359,120,0,40
1123,2023-05-04 15:42:12.678545,33142,76464,38869,82355,120,0,40
1124,2023-05-04 15:42:12.895780,33138,76469,38869,82354,120,0,40
1125,2023-05-04 15:42:12.962455,33136,76467,38868,82353,120,0,40
1126,2023-05-04 15:42:13.380217,33142,76468,38869,82356,120,0,40
1127,2023-05-04 15:42:13.487293,33135,76465,38869,82351,120,0,40
1128,2023-05-04 15:42:13.582782,33134,76464,38866,82354,120,0,40
1129,2023-05-04 15:42:52.971834,32534,75903,38315,81781,160,0,40
1130,2023-05-04 15:42:53.080581,32532,75900,38315,81783,160,0,40
1131,2023-05-04 15:42:53.375523,32533,75904,38312,81787,160,0,40
1132,2023-05-04 15:42:53.471307,32537,75903,38312,81780,160,0,40
1133,2023-05-04 15:42:53.587886,32533,75901,38312,81782,160,0,40
1134,2023-05-04 15:42:53.664734,32537,75903,38312,81782,160,0,40
1135,2023-05-04 15:42:53.765474,32531,75900,38312,81789,160,0,40
1136,2023-05-04 15:42:53.972084,32537,75901,38311,81782,160,0,40
1137,2023-05-04 15:42:54.092685,32534,75900,38312,81782,160,0,40
1138,2023-05-04 15:42:54.185349,32534,75900,38316,81781,160,0,40
1139,2023-05-04 15:42:54.288341,32537,75900,38313,81783,160,0,40
1140,2023-05-04 15:42:54.365079,32537,75902,38316,81784,160,0,40
1141,2023-05-04 15:42:54.481351,32531,75899,38316,81780,160,0,40
1142,2023-05-04 15:42:54.683347,32533,75903,38312,81783,160,0,40
1143,2023-05-04 15:42:54.761824,32537,75903,38315,81783,160,0,40
1144,2023-05-04 15:42:54.887156,32537,75900,38312,81789,160,0,40
1145,2023-05-04 15:42:54.974792,32537,75902,38315,81781,160,0,40
1146,2023-05-04 15:42:55.069842,32534,75899,38313,81782,160,0,40
1147,2023-05-04 15:42:55.181564,32537,75902,38313,81780,160,0,40
1148,2023-05-04 15:42:55.381383,32537,75903,38313,81787,160,0,40
1149,2023-05-04 15:42:55.468742,32531,75900,38313,81787,160,0,40
1150,2023-05-04 15:42:55.561350,32532,75899,38316,81782,160,0,40
1151,2023-05-04 15:42:55.662717,32543,75901,38312,81780,160,0,40
1152,2023-05-04 15:42:56.082277,32531,75899,38316,81781,160,0,40
1153,2023-05-04 15:42:56.297178,32534,75904,38315,81781,160,0,40
1154,2023-05-04 15:42:56.353443,32534,75900,38311,81780,160,0,40
1155,2023-05-04 15:42:56.478723,32534,75899,38315,81783,160,0,40
1156,2023-05-04 15:42:56.577060,32534,75899,38313,81781,160,0,40
1157,2023-05-04 15:42:56.676568,32533,75900,38313,81787,160,0,40
1158,2023-05-04 15:42:56.860765,32533,75903,38310,81780,160,0,40
1159,2023-05-04 15:42:56.961617,32533,75900,38316,81782,160,0,40
1160,2023-05-04 15:42:57.067694,32537,75900,38316,81787,160,0,40
1161,2023-05-04 15:42:57.159585,32534,75900,38310,81787,160,0,40
1162,2023-05-04 15:43:46.774390,31924,75332,37770,81224,200,0,40
1163,2023-05-04 15:43:47.178123,31922,75330,37771,81223,200,0,40
1164,2023-05-04 15:43:52.081028,31924,75332,37773,81223,200,0,40
1165,2023-05-04 15:43:52.374788,31922,75330,37771,81222,200,0,40
1166,2023-05-04 15:43:52.674321,31920,75328,37769,81226,200,0,40
1167,2023-05-04 15:43:52.757983,31924,75332,37772,81223,200,0,40
1168,2023-05-04 15:43:52.876218,31924,75328,37775,81224,200,0,40
1169,2023-05-04 15:43:53.577983,31924,75330,37771,81223,200,0,40
1170,2023-05-04 15:43:56.174909,31924,75329,37771,81223,200,0,40
1171,2023-05-04 15:43:57.261608,31923,75328,37770,81222,200,0,40
1172,2023-05-04 15:43:57.769133,31923,75330,37771,81222,200,0,40
1173,2023-05-04 15:43:58.462771,31924,75329,37769,81223,200,0,40
1174,2023-05-04 15:43:59.251519,31924,75329,37771,81226,200,0,40
1175,2023-05-04 15:43:59.378217,31922,75330,37771,81224,200,0,40
1176,2023-05-04 15:43:59.570564,31923,75329,37770,81223,200,0,40
1177,2023-05-04 15:43:59.674603,31924,75330,37770,81222,200,0,40
1178,2023-05-04 15:43:59.769060,31927,75330,37771,81222,200,0,40
1179,2023-05-04 15:44:00.257775,31920,75328,37771,81223,200,0,40
1180,2023-05-04 15:44:00.377125,31924,75329,37771,81222,200,0,40
1181,2023-05-04 15:44:00.447423,31924,75329,37771,81223,200,0,40
1182,2023-05-04 15:44:00.573618,31924,75329,37769,81223,200,0,40
1183,2023-05-04 15:44:00.660696,31924,75330,37773,81226,200,0,40
1184,2023-05-04 15:44:00.771225,31924,75329,37769,81222,200,0,40
1185,2023-05-04 15:44:00.862406,31924,75328,37770,81224,200,0,40
1186,2023-05-04 15:44:00.961799,31924,75328,37769,81222,200,0,40
1187,2023-05-04 15:44:01.169061,31924,75328,37772,81226,200,0,40
1188,2023-05-04 15:44:01.873301,31924,75328,37770,81220,200,0,40
1189,2023-05-04 15:44:02.184114,31921,75329,37769,81221,200,0,40
1190,2023-05-04 15:44:02.569621,31924,75328,37771,81222,200,0,40
1191,2023-05-04 15:45:00.359931,31301,74746,37240,80675,240,0,40
1192,2023-05-04 15:45:00.462916,31291,74743,37242,80674,240,0,40
1193,2023-05-04 15:45:00.763580,31301,74745,37242,80676,240,0,40
1194,2023-05-04 15:45:00.854848,31302,74744,37242,80674,240,0,40
1195,2023-05-04 15:45:00.957400,31301,74746,37241,80674,240,0,40
1196,2023-05-04 15:45:01.047291,31304,74742,37239,80679,240,0,40
1197,2023-05-04 15:45:01.159562,31302,74746,37242,80674,240,0,40
1198,2023-05-04 15:45:01.264184,31301,74743,37239,80676,240,0,40
1199,2023-05-04 15:45:01.362349,31304,74746,37239,80674,240,0,40
1200,2023-05-04 15:45:01.450577,31303,74743,37241,80673,240,0,40
1201,2023-05-04 15:45:01.548249,31301,74743,37242,80673,240,0,40
1202,2023-05-04 15:45:01.665360,31303,74743,37240,80674,240,0,40
1203,2023-05-04 15:45:01.768476,31302,74746,37246,80676,240,0,40
1204,2023-05-04 15:45:01.860749,31302,74744,37239,80674,240,0,40
1205,2023-05-04 15:45:01.955688,31302,74746,37242,80676,240,0,40
1206,2023-05-04 15:45:02.070920,31304,74742,37245,80672,240,0,40
1207,2023-05-04 15:45:02.157443,31301,74746,37239,80672,240,0,40
1208,2023-05-04 15:45:02.273727,31301,74746,37242,80676,240,0,40
1209,2023-05-04 15:45:02.365684,31301,74745,37240,80676,240,0,40
1210,2023-05-04 15:45:02.452983,31301,74743,37246,80676,240,0,40
1211,2023-05-04 15:45:02.555935,31303,74743,37242,80680,240,0,40
1212,2023-05-04 15:45:02.670232,31304,74746,37242,80674,240,0,40
1213,2023-05-04 15:45:02.773642,31302,74746,37239,80676,240,0,40
1214,2023-05-04 15:45:02.844809,31301,74749,37241,80674,240,0,40
1215,2023-05-04 15:45:02.948830,31302,74747,37242,80674,240,0,40
1216,2023-05-04 15:45:03.056603,31302,74743,37240,80674,240,0,40
1217,2023-05-04 15:45:03.546501,31301,74746,37242,80674,240,0,40
1218,2023-05-04 15:45:03.672953,31306,74745,37242,80680,240,0,40
1219,2023-05-04 15:45:03.783120,31304,74743,37246,80675,240,0,40
1220,2023-05-04 15:45:03.856585,31301,74746,37239,80673,240,0,40
1221,2023-05-04 15:47:08.460404,35143,77742,40873,83761,0,0,0
1222,2023-05-04 15:47:09.147302,35146,77741,40875,83764,0,0,0
1223,2023-05-04 15:47:09.827695,35146,77741,40872,83767,0,0,0
1224,2023-05-04 15:47:13.160429,35145,77742,40872,83765,0,0,0
1225,2023-05-04 15:47:14.827212,35144,77741,40872,83761,0,0,0
1226,2023-05-04 15:47:15.531313,35146,77742,40872,83767,0,0,0
1227,2023-05-04 15:47:16.930601,35146,77742,40873,83767,0,0,0
1228,2023-05-04 15:47:18.528135,35146,77741,40872,83765,0,0,0
1229,2023-05-04 15:47:18.929517,35146,77743,40871,83765,0,0,0
1230,2023-05-04 15:47:19.025038,35146,77742,40873,83766,0,0,0
1231,2023-05-04 15:47:21.740912,35142,77742,40873,83765,0,0,0
1232,2023-05-04 15:47:22.239998,35146,77742,40873,83767,0,0,0
1233,2023-05-04 15:47:22.428409,35146,77742,40873,83765,0,0,0
1234,2023-05-04 15:47:22.545376,35146,77743,40873,83765,0,0,0
1235,2023-05-04 15:47:22.753585,35146,77742,40872,83765,0,0,0
1236,2023-05-04 15:47:22.960567,35146,77742,40873,83767,0,0,0
1237,2023-05-04 15:47:23.055979,35146,77742,40869,83764,0,0,0
1238,2023-05-04 15:47:23.147324,35145,77743,40873,83761,0,0,0
1239,2023-05-04 15:47:23.246557,35146,77741,40871,83761,0,0,0
1240,2023-05-04 15:47:24.757748,35146,77742,40872,83765,0,0,0
1241,2023-05-04 15:47:24.932666,35146,77742,40873,83762,0,0,0
1242,2023-05-04 15:47:25.048549,35146,77742,40875,83764,0,0,0
1243,2023-05-04 15:47:25.159487,35151,77743,40872,83766,0,0,0
1244,2023-05-04 15:47:25.239173,35146,77742,40872,83765,0,0,0
1245,2023-05-04 15:47:25.354800,35146,77742,40872,83767,0,0,0
1246,2023-05-04 15:47:25.445028,35141,77741,40872,83761,0,0,0
1247,2023-05-04 15:47:25.747230,35146,77740,40872,83765,0,0,0
1248,2023-05-04 15:47:25.955047,35146,77742,40873,83764,0,0,0
1249,2023-05-04 15:47:26.158342,35146,77742,40873,83762,0,0,0
1250,2023-05-04 15:47:26.241421,35145,77743,40871,83765,0,0,0
1251,2023-05-04 15:47:26.355809,35146,77741,40872,83762,0,0,0
1252,2023-05-04 15:47:26.747797,35146,77741,40870,83763,0,0,0
1253,2023-05-04 15:47:26.838323,35146,77742,40875,83762,0,0,0
1254,2023-05-04 15:48:19.443667,34593,77228,40297,83188,40,0,0
1255,2023-05-04 15:48:19.528244,34592,77227,40297,83186,40,0,0
1256,2023-05-04 15:48:19.637822,34599,77228,40297,83185,40,0,0
1257,2023-05-04 15:48:19.722265,34593,77228,40297,83188,40,0,0
1258,2023-05-04 15:48:19.817799,34593,77227,40296,83187,40,0,0
1259,2023-05-04 15:48:19.951176,34594,77227,40297,83191,40,0,0
1260,2023-05-04 15:48:20.041985,34592,77227,40296,83187,40,0,0
1261,2023-05-04 15:48:20.245744,34594,77231,40297,83191,40,0,0
1262,2023-05-04 15:48:20.339723,34593,77228,40297,83191,40,0,0
1263,2023-05-04 15:48:20.551160,34593,77228,40304,83186,40,0,0
1264,2023-05-04 15:48:20.642910,34594,77228,40297,83186,40,0,0
1265,2023-05-04 15:48:20.721160,34593,77228,40302,83188,40,0,0
1266,2023-05-04 15:48:20.849318,34599,77232,40297,83187,40,0,0
1267,2023-05-04 15:48:20.922645,34593,77227,40297,83187,40,0,0
1268,2023-05-04 15:48:21.041260,34593,77228,40298,83188,40,0,0
1269,2023-05-04 15:48:21.132485,34594,77227,40304,83188,40,0,0
1270,2023-05-04 15:48:21.242563,34593,77228,40297,83186,40,0,0
1271,2023-05-04 15:48:21.344281,34594,77231,40297,83187,40,0,0
1272,2023-05-04 15:48:21.439067,34592,77228,40302,83194,40,0,0
1273,2023-05-04 15:48:21.632544,34594,77228,40296,83185,40,0,0
1274,2023-05-04 15:48:21.719042,34593,77228,40297,83188,40,0,0
1275,2023-05-04 15:48:21.834839,34593,77228,40297,83188,40,0,0
1276,2023-05-04 15:48:21.929671,34594,77228,40298,83189,40,0,0
1277,2023-05-04 15:48:22.037835,34599,77227,40297,83188,40,0,0
1278,2023-05-04 15:48:22.141174,34593,77228,40297,83187,40,0,0
1279,2023-05-04 15:48:22.235495,34593,77227,40296,83191,40,0,0
1280,2023-05-04 15:48:22.336558,34594,77227,40297,83188,40,0,0
1281,2023-05-04 15:48:22.461336,34593,77232,40304,83187,40,0,0
1282,2023-05-04 15:48:22.554864,34591,77228,40302,83189,40,0,0
1283,2023-05-04 15:48:22.625733,34593,77228,40297,83187,40,0,0
1284,2023-05-04 15:48:22.729672,34599,77227,40297,83187,40,0,0
1285,2023-05-04 15:48:22.844105,34593,77227,40302,83188,40,0,0
1286,2023-05-04 15:48:22.945902,34594,77228,40297,83186,40,0,0
1287,2023-05-04 15:48:23.044053,34594,77228,40296,83187,40,0,0
1288,2023-05-04 15:49:19.743487,34018,76691,39725,82610,80,0,0
1289,2023-05-04 15:49:19.816199,34018,76691,39725,82602,80,0,0
1290,2023-05-04 15:49:19.951379,34018,76695,39725,82602,80,0,0
1291,2023-05-04 15:49:20.040205,34020,76692,39729,82602,80,0,0
1292,2023-05-04 15:49:20.137228,34020,76690,39724,82603,80,0,0
1293,2023-05-04 15:49:20.234863,34018,76691,39723,82602,80,0,0
1294,2023-05-04 15:49:21.231502,34017,76693,39725,82602,80,0,0
1295,2023-05-04 15:49:21.319210,34020,76691,39725,82606,80,0,0
1296,2023-05-04 15:49:21.436523,34020,76699,39723,82601,80,0,0
1297,2023-05-04 15:49:21.536706,34020,76691,39725,82610,80,0,0
1298,2023-05-04 15:49:21.632855,34019,76691,39724,82603,80,0,0
1299,2023-05-04 15:49:21.731681,34021,76693,39723,82602,80,0,0
1300,2023-05-04 15:49:21.822165,34018,76691,39728,82602,80,0,0
1301,2023-05-04 15:49:22.031392,34019,76692,39724,82603,80,0,0
1302,2023-05-04 15:49:22.134851,34018,76691,39724,82603,80,0,0
1303,2023-05-04 15:49:22.235661,34020,76692,39724,82606,80,0,0
1304,2023-05-04 15:49:22.336707,34020,76692,39724,82603,80,0,0
1305,2023-05-04 15:49:22.424416,34020,76692,39724,82603,80,0,0
1306,2023-05-04 15:49:22.539723,34020,76691,39724,82603,80,0,0
1307,2023-05-04 15:49:22.608262,34017,76692,39724,82602,80,0,0
1308,2023-05-04 15:49:22.716436,34021,76692,39723,82602,80,0,0
1309,2023-05-04 15:49:22.811156,34018,76691,39724,82603,80,0,0
1310,2023-05-04 15:49:22.937259,34020,76691,39724,82603,80,0,0
1311,2023-05-04 15:49:23.032789,34017,76692,39729,82603,80,0,0
1312,2023-05-04 15:49:23.145937,34021,76692,39724,82603,80,0,0
1313,2023-05-04 15:49:23.222307,34020,76691,39724,82602,80,0,0
1314,2023-05-04 15:49:23.330654,34017,76692,39723,82602,80,0,0
1315,2023-05-04 15:49:23.432614,34020,76691,39724,82602,80,0,0
1316,2023-05-04 15:49:23.531147,34018,76689,39723,82602,80,0,0
1317,2023-05-04 15:49:23.629059,34017,76691,39725,82603,80,0,0
1318,2023-05-04 15:49:23.751419,34020,76691,39729,82602,80,0,0
1319,2023-05-04 15:50:07.010288,33438,76142,39160,82029,120,0,0
1320,2023-05-04 15:50:07.244397,33440,76145,39172,82030,120,0,0
1321,2023-05-04 15:50:07.422333,33438,76142,39165,82031,120,0,0
1322,2023-05-04 15:50:07.620052,33439,76142,39162,82031,120,0,0
1323,2023-05-04 15:50:07.723211,33441,76145,39167,82031,120,0,0
1324,2023-05-04 15:50:07.808703,33439,76147,39162,82031,120,0,0
1325,2023-05-04 15:50:07.920628,33441,76143,39172,82030,120,0,0
1326,2023-05-04 15:50:08.016405,33441,76145,39167,82029,120,0,0
1327,2023-05-04 15:50:08.131287,33440,76142,39167,82031,120,0,0
1328,2023-05-04 15:50:08.217273,33439,76143,39167,82029,120,0,0
1329,2023-05-04 15:50:08.329346,33444,76143,39163,82031,120,0,0
1330,2023-05-04 15:50:08.635031,33444,76144,39174,82031,120,0,0
1331,2023-05-04 15:50:08.706219,33437,76145,39162,82030,120,0,0
1332,2023-05-04 15:50:08.817290,33444,76143,39161,82030,120,0,0
1333,2023-05-04 15:50:08.925088,33444,76145,39161,82031,120,0,0
1334,2023-05-04 15:50:09.006850,33437,76141,39165,82031,120,0,0
1335,2023-05-04 15:50:09.129817,33437,76143,39162,82037,120,0,0
1336,2023-05-04 15:50:09.209052,33438,76142,39162,82030,120,0,0
1337,2023-05-04 15:50:09.320068,33439,76142,39162,82031,120,0,0
1338,2023-05-04 15:50:09.722658,33439,76143,39163,82031,120,0,0
1339,2023-05-04 15:50:10.022000,33441,76142,39161,82029,120,0,0
1340,2023-05-04 15:50:10.114227,33441,76145,39162,82031,120,0,0
1341,2023-05-04 15:50:10.226107,33444,76142,39162,82030,120,0,0
1342,2023-05-04 15:50:10.316020,33437,76145,39162,82030,120,0,0
1343,2023-05-04 15:50:10.519698,33440,76142,39162,82032,120,0,0
1344,2023-05-04 15:50:10.607562,33444,76144,39161,82030,120,0,0
1345,2023-05-04 15:50:10.734907,33440,76142,39167,82031,120,0,0
1346,2023-05-04 15:50:11.111406,33440,76147,39162,82031,120,0,0
1347,2023-05-04 15:50:11.238625,33444,76142,39162,82030,120,0,0
1348,2023-05-04 15:50:11.306732,33439,76143,39162,82030,120,0,0
1349,2023-05-04 15:50:11.422768,33440,76141,39162,82030,120,0,0
1350,2023-05-04 15:50:41.134052,32841,75581,38610,81470,160,0,0
1351,2023-05-04 15:50:41.227723,32841,75580,38612,81468,160,0,0
1352,2023-05-04 15:50:41.308616,32842,75579,38614,81469,160,0,0
1353,2023-05-04 15:50:41.401560,32842,75580,38611,81470,160,0,0
1354,2023-05-04 15:50:41.522793,32847,75578,38611,81469,160,0,0
1355,2023-05-04 15:50:41.734984,32842,75579,38610,81469,160,0,0
1356,2023-05-04 15:50:41.804432,32842,75579,38611,81469,160,0,0
1357,2023-05-04 15:50:41.903497,32841,75579,38612,81469,160,0,0
1358,2023-05-04 15:50:42.040413,32846,75579,38609,81470,160,0,0
1359,2023-05-04 15:50:42.223721,32842,75579,38609,81470,160,0,0
1360,2023-05-04 15:50:42.333427,32847,75579,38610,81470,160,0,0
1361,2023-05-04 15:50:42.437085,32847,75580,38610,81469,160,0,0
1362,2023-05-04 15:50:42.524279,32846,75579,38614,81469,160,0,0
1363,2023-05-04 15:50:42.647028,32843,75580,38614,81470,160,0,0
1364,2023-05-04 15:50:42.720636,32842,75580,38609,81472,160,0,0
1365,2023-05-04 15:50:42.825559,32843,75579,38611,81469,160,0,0
1366,2023-05-04 15:50:42.905689,32847,75580,38610,81467,160,0,0
1367,2023-05-04 15:50:43.020233,32847,75580,38610,81469,160,0,0
1368,2023-05-04 15:50:43.124250,32843,75581,38611,81470,160,0,0
1369,2023-05-04 15:50:43.229305,32843,75580,38614,81469,160,0,0
1370,2023-05-04 15:50:43.331802,32847,75580,38611,81467,160,0,0
1371,2023-05-04 15:50:43.406735,32842,75579,38610,81469,160,0,0
1372,2023-05-04 15:50:43.525864,32846,75580,38610,81470,160,0,0
1373,2023-05-04 15:50:43.616762,32841,75579,38610,81470,160,0,0
1374,2023-05-04 15:50:43.731353,32847,75579,38610,81469,160,0,0
1375,2023-05-04 15:50:43.841314,32847,75580,38610,81470,160,0,0
1376,2023-05-04 15:50:43.910083,32847,75580,38610,81469,160,0,0
1377,2023-05-04 15:50:44.022602,32841,75580,38610,81470,160,0,0
1378,2023-05-04 15:50:44.110317,32846,75580,38611,81472,160,0,0
1379,2023-05-04 15:50:44.732909,32847,75580,38610,81470,160,0,0
1380,2023-05-04 15:50:44.836794,32846,75580,38611,81469,160,0,0
1381,2023-05-04 15:50:45.026679,32842,75579,38612,81470,160,0,0
1382,2023-05-04 15:51:33.313901,32238,75004,38067,80914,200,0,0
1383,2023-05-04 15:51:33.396915,32236,75004,38063,80911,200,0,0
1384,2023-05-04 15:51:33.515394,32240,75004,38066,80914,200,0,0
1385,2023-05-04 15:51:33.622431,32236,75005,38063,80921,200,0,0
1386,2023-05-04 15:51:33.699378,32236,75003,38067,80914,200,0,0
1387,2023-05-04 15:51:33.817779,32236,75003,38065,80914,200,0,0
1388,2023-05-04 15:51:33.997098,32237,75004,38067,80912,200,0,0
1389,2023-05-04 15:51:34.103766,32237,75004,38068,80914,200,0,0
1390,2023-05-04 15:51:34.214433,32236,75003,38067,80914,200,0,0
1391,2023-05-04 15:51:34.297358,32236,75004,38065,80913,200,0,0
1392,2023-05-04 15:51:34.820669,32236,75005,38064,80912,200,0,0
1393,2023-05-04 15:51:34.903376,32237,75013,38067,80914,200,0,0
1394,2023-05-04 15:51:35.006274,32240,75005,38066,80914,200,0,0
1395,2023-05-04 15:51:35.089679,32236,75003,38066,80913,200,0,0
1396,2023-05-04 15:51:35.220631,32240,75003,38067,80914,200,0,0
1397,2023-05-04 15:51:35.306056,32239,75004,38066,80914,200,0,0
1398,2023-05-04 15:51:35.416205,32237,75002,38065,80913,200,0,0
1399,2023-05-04 15:51:35.616198,32236,75004,38065,80912,200,0,0
1400,2023-05-04 15:51:35.812914,32236,75003,38067,80914,200,0,0
1401,2023-05-04 15:51:35.906839,32236,75003,38065,80914,200,0,0
1402,2023-05-04 15:51:36.005399,32239,75003,38068,80914,200,0,0
1403,2023-05-04 15:51:36.114986,32236,75001,38068,80911,200,0,0
1404,2023-05-04 15:51:36.193729,32236,75004,38066,80914,200,0,0
1405,2023-05-04 15:51:36.325954,32237,75002,38066,80921,200,0,0
1406,2023-05-04 15:51:36.404490,32235,75004,38064,80921,200,0,0
1407,2023-05-04 15:51:36.525577,32237,75003,38065,80918,200,0,0
1408,2023-05-04 15:51:36.601014,32236,75005,38063,80914,200,0,0
1409,2023-05-04 15:51:36.902745,32241,75004,38064,80914,200,0,0
1410,2023-05-04 15:51:37.001765,32239,75004,38066,80915,200,0,0
1411,2023-05-04 15:52:53.819857,31622,74420,37537,80369,240,0,0
1412,2023-05-04 15:52:53.913076,31623,74421,37534,80369,240,0,0
1413,2023-05-04 15:52:53.986138,31622,74418,37535,80368,240,0,0
1414,2023-05-04 15:52:54.110564,31622,74420,37536,80369,240,0,0
1415,2023-05-04 15:52:54.207075,31623,74418,37535,80371,240,0,0
1416,2023-05-04 15:52:54.291729,31622,74417,37534,80369,240,0,0
1417,2023-05-04 15:52:54.412253,31623,74421,37537,80369,240,0,0
1418,2023-05-04 15:52:54.491965,31623,74419,37535,80369,240,0,0
1419,2023-05-04 15:52:54.613897,31621,74417,37537,80367,240,0,0
1420,2023-05-04 15:52:54.716442,31622,74420,37537,80369,240,0,0
1421,2023-05-04 15:52:54.816779,31626,74419,37539,80371,240,0,0
1422,2023-05-04 15:52:54.903371,31622,74418,37534,80369,240,0,0
1423,2023-05-04 15:52:54.989033,31623,74420,37539,80369,240,0,0
1424,2023-05-04 15:52:55.119977,31623,74420,37543,80370,240,0,0
1425,2023-05-04 15:52:55.198062,31623,74420,37534,80368,240,0,0
1426,2023-05-04 15:52:55.294893,31622,74426,37537,80369,240,0,0
1427,2023-05-04 15:52:55.395988,31622,74418,37534,80371,240,0,0
1428,2023-05-04 15:52:55.500806,31623,74423,37534,80369,240,0,0
1429,2023-05-04 15:52:55.636243,31622,74426,37539,80371,240,0,0
1430,2023-05-04 15:52:55.703527,31623,74421,37537,80369,240,0,0
1431,2023-05-04 15:52:55.800671,31623,74419,37539,80371,240,0,0
1432,2023-05-04 15:52:55.922597,31623,74421,37539,80371,240,0,0
1433,2023-05-04 15:52:55.983188,31623,74418,37534,80370,240,0,0
1434,2023-05-04 15:52:56.128471,31622,74426,37535,80369,240,0,0
1435,2023-05-04 15:52:56.209642,31623,74423,37534,80371,240,0,0
1436,2023-05-04 15:52:56.308267,31623,74423,37535,80370,240,0,0
1437,2023-05-04 15:52:56.429232,31623,74426,37536,80368,240,0,0
1438,2023-05-04 15:52:56.511504,31623,74423,37535,80371,240,0,0
1439,2023-05-04 15:52:56.587868,31623,74420,37534,80369,240,0,0
1440,2023-05-04 15:52:56.709429,31623,74423,37536,80369,240,0,0
1441,2023-05-04 15:52:56.824625,31623,74423,37539,80370,240,0,0
1442,2023-05-04 15:52:56.928744,31623,74423,37539,80371,240,0,0
1443,2023-05-04 15:52:56.986890,31622,74420,37535,80370,240,0,0
1444,2023-05-04 16:02:28.339782,33771,78673,39843,85109,0,40,160
1445,2023-05-04 16:02:28.532946,33776,78671,39845,85111,0,40,160
1446,2023-05-04 16:02:28.633302,33770,78669,39843,85109,0,40,160
1447,2023-05-04 16:02:28.736851,33776,78671,39846,85109,0,40,160
1448,2023-05-04 16:02:28.821169,33771,78672,39846,85110,0,40,160
1449,2023-05-04 16:02:28.932040,33771,78672,39843,85109,0,40,160
1450,2023-05-04 16:02:29.022163,33776,78672,39849,85110,0,40,160
1451,2023-05-04 16:02:29.147679,33775,78672,39846,85110,0,40,160
1452,2023-05-04 16:02:29.221515,33774,78670,39849,85108,0,40,160
1453,2023-05-04 16:02:29.330891,33770,78669,39844,85109,0,40,160
1454,2023-05-04 16:02:29.422676,33771,78670,39843,85110,0,40,160
1455,2023-05-04 16:02:29.525260,33770,78669,39844,85110,0,40,160
1456,2023-05-04 16:02:29.638611,33773,78674,39845,85109,0,40,160
1457,2023-05-04 16:02:29.721025,33771,78671,39844,85109,0,40,160
1458,2023-05-04 16:02:29.834940,33776,78670,39845,85111,0,40,160
1459,2023-05-04 16:02:29.921740,33776,78673,39849,85108,0,40,160
1460,2023-05-04 16:02:30.028819,33771,78672,39847,85108,0,40,160
1461,2023-05-04 16:02:30.126419,33771,78673,39846,85110,0,40,160
1462,2023-05-04 16:02:30.239138,33776,78672,39843,85109,0,40,160
1463,2023-05-04 16:02:30.324037,33771,78672,39844,85111,0,40,160
1464,2023-05-04 16:02:30.441551,33770,78676,39844,85108,0,40,160
1465,2023-05-04 16:02:30.515175,33775,78670,39845,85110,0,40,160
1466,2023-05-04 16:02:30.624979,33776,78671,39845,85109,0,40,160
1467,2023-05-04 16:02:30.722132,33776,78670,39844,85109,0,40,160
1468,2023-05-04 16:02:30.838509,33776,78670,39844,85109,0,40,160
1469,2023-05-04 16:02:30.921186,33775,78672,39846,85109,0,40,160
1470,2023-05-04 16:02:31.023169,33776,78672,39844,85107,0,40,160
1471,2023-05-04 16:02:31.137388,33775,78669,39844,85108,0,40,160
1472,2023-05-04 16:02:31.237623,33773,78672,39845,85110,0,40,160
1473,2023-05-04 16:02:31.321579,33776,78670,39844,85109,0,40,160
1474,2023-05-04 16:02:31.435600,33776,78671,39843,85106,0,40,160
